trial_index,elapsed_ms
0,0.5055000000311338
1,0.4739000000881788
2,0.43989999994664686
3,0.6404000000657106
4,0.5618000000140455
5,0.5165000000033615
6,0.4480000000057771
7,0.46059999999670254
8,0.553399999944304
9,0.5142999999634412
10,0.46929999996336846
11,0.4433999999946536
12,0.45599999998557905
13,0.42150000001583976
14,0.6265000000666987
15,0.5668000000014217
16,0.5312000000685657
17,0.5270999999993364
18,0.527500000089276
19,0.4752999999482199
20,0.4622000000154003
21,0.44070000001283915
22,0.49910000007002964
23,0.4499000000350861
24,0.6944000000430606
25,0.5607000000509288
26,0.7074999999758802
27,0.6002999999736858
28,0.6326000000171916
29,0.6544999999960055
30,0.5902999999989333
31,0.48500000002604793
32,0.4879999999047868
33,0.5564000000504166
34,0.7686999999805266
35,0.49830000000383734
36,0.44839999998202984
37,0.6826000000046406
38,0.5903999999645748
39,0.5199000000857268
40,0.4739000000881788
41,0.5287000000180342
42,0.4305999999587584
43,0.49509999996644183
44,0.5469999999831998
45,0.525600000059967
46,0.7101999999576947
47,0.48430000003918394
48,0.6154999999807842
49,0.5879000000277301
50,0.51640000003772
51,0.521100000014485
52,0.43870000001788867
53,0.42459999997390696
54,0.4933000000164611
55,0.5383000000165339
56,0.5271999999649779
57,0.5350000000134969
58,0.5336000000397689
59,0.6427000000712724
60,0.48540000000230066
61,0.47199999994518294
62,0.46059999999670254
63,0.4755999999588312
64,0.4546000000118511
65,0.559100000032231
66,0.5459000000200831
67,0.6916000000956046
68,0.6181999999625987
69,0.5825000000641012
70,0.6793999999672451
71,0.5898000000570391
72,0.6283000000166794
73,0.4798999999593434
74,0.6966999999349355
75,0.5148000000190223
76,1.114599999937127
77,0.655800000004092
78,0.7523999998966246
79,0.49369999999271386
80,0.5408000000670654
81,0.5254000000149972
82,0.5295999999361811
83,1.2416000000712302
84,4.165300000067873
85,1.6897000000426488
86,2.15939999998227
87,0.7501000000047497
88,0.6768999999167136
89,0.6438000000343891
90,0.781499999902735
91,0.6877000000713451
92,0.6631999999626714
93,1.553599999965627
94,3.4940000000460714
95,1.4632999999548701
96,0.8596999999781474
97,0.9814000000005763
98,1.7771999999922627
99,1.0998000000199681
